年份,森林覆蓋損失（公頃）,所有氣體的總碳排放量（以CO₂當量計算，公噸）,因火災導致的樹木覆蓋損失（公頃）
2018,75.32863976,23390.2784,17.38960108
2018,2874.575195,1485998.062,1.76688058
2018,4630.608123,2590213.965,34.23598857
2018,1825.970808,799479.6945,0.07647595
2018,0.440779272,166.2774809,0
2018,0,1079.429004,0
2018,19342.87285,10566765.51,25.26669135
2018,9753.980071,4692253.581,181.3994912
2018,913.7490764,382012.2172,461.7212321
2018,2673.670805,1465730.517,201.7439083
2018,87446.57021,33351586.07,736.1021037
2018,11163.66632,5341945.608,1263.934553
2018,301855.8181,137488883.9,31188.86972
2018,2948462.08,1814375336,554561.2418
2018,22.63424415,8486.516651,0
2018,806.6344308,501599.7621,40.94043424
2018,1240.06449,676746.4045,353.4808798
2018,2.624943873,680.8258787,0
2018,40912.99304,18702444.65,695.6672067
2018,2142937.381,821183152.4,1172467.226
2018,3134.386775,1798115.978,6.827411958
2018,76897.64,40731425.86,4093.202422
2018,569452.9736,276689571.5,19567.23311
2018,324739.8778,181836180.7,307.6367434
2018,120813.9643,75223420.93,200.9478584
2018,1373807.412,883517130.8,39523.71464
2018,62697.90587,38960883.8,3087.734467
2018,352434.0103,205255762,27199.54804
2018,218.1590353,110443.0478,5.039464205
2018,10.8567903,0,0
2018,12337.85887,7068727.45,919.6683342
2018,14955.10307,7259171.524,5017.579562
2018,0.752223887,271.3600665,0
2018,42.38853785,14386.15638,9.2127571
2018,32.45037143,6834.805271,20.29343655
2018,39206.38918,21677395.36,5.747227687
2018,52237.22546,30013752.99,92.19142875
2018,778.5652048,467939.7771,74.95884615
2018,3161.625253,1140664.373,14.51824986
2018,13970.42863,6557795.539,782.703628
2018,5763.909736,1784479.863,2715.167375
2018,38709.38273,26548967.93,3233.344819
2018,62.7381515,14538.29714,0.98989004
2018,119649.0023,52081575.27,19210.24305
2018,40038.15893,12816559.98,125.5057119
2018,18894.24322,9360411.333,27.57491048
2018,269954.7992,61890841.72,447.3843664
2018,1366.935363,750139.3927,139.4786071
2018,69201.43579,35768539,2657.349593
2018,26788.05632,17233009.37,411.7701412
2018,26251.4669,12124346.86,111.8795151
2018,300.04916,110485.1508,84.6601173
2018,0.100725244,39.4036059,0
2018,151445.5949,89850841.08,21.56625693
2018,182895.3566,81916303.43,209.9536601
2018,100.8985828,46688.16077,5.105628812
2018,6.145941941,1645.46575,0
2018,14394.17076,6134984.981,3.543331973
2018,7823.437087,5103188.364,21.52978346
2018,7122.192618,1810582.357,2955.101237
2018,109.8081576,65350.2463,2.182372349
2018,71160.90214,35958268.57,7307.394949
2018,3738.711204,2843436.892,370.9292337
2018,11760.82238,7640845.504,1302.626296
2018,156.1794881,56863.31528,47.38041206
2018,76254.10504,39537053.24,8578.363457
2018,8285.340238,4239302.529,397.624823
2018,4131.551805,1980255.312,259.5069123
2018,13798.78104,5654591.229,13.22589952
2018,1218732.516,760465573,54520.62978
2018,11.83651862,4402.173204,0.363225617
2018,132232.993,68457388.14,966.1183527
2018,8380.343071,4201508.773,65.99307501
2018,67.98958789,14059.7361,43.89426123
2018,39.65515358,11536.39854,6.397572593
2018,38843.51052,14193155.4,4676.794358
2018,2232.636115,1208388.614,106.0181294
2018,0.050615393,33.83247103,0
2018,50506.94951,23886073.64,321.5011426
2018,1138.887815,384748.6847,356.3227853
2018,15908.41524,8218926.271,101.578242
2018,17.37103547,1389.151719,16.2779694
2018,113205.2283,64990072.69,596.7460703
2018,4.854615695,2616.330974,0.147174266
2018,21850.01308,7703071.594,295.2251545
2018,294666.2512,146827358.2,464.4645706
2018,255.7411684,82832.58761,37.96685572
2018,204932.5448,120226572,855.9949562
2018,2.922318866,683.7812005,0.843825432
2018,33.7801534,19136.13798,2.765462193
2018,6.535024898,3234.360608,0
2018,13160.93808,5090183.7,194.217407
2018,7.72213771,2310.643681,0
2018,19749.62219,7277698.969,38.0954832
2018,457.7822997,277826.385,0.399338502
2018,46923.47807,16660967.55,468.9426723
2018,0.856829928,0,0
2018,2078.081118,765086.3523,345.3944581
2018,861.5862956,306345.364,8.894692724
2018,366619.9362,187724173.3,21259.74411
2018,267150.7211,120265805.4,38291.25061
2018,1542.931313,673750.3337,227.7535866
2018,298.7991858,99475.75638,0
2018,278708.797,150360811.3,964.1490019
2018,1652.242791,736222.1222,320.8004137
2018,9224.6366,1380346.647,7906.791625
2018,172397.9818,62780797.14,1473.090703
2018,0,287.5768787,0
2018,9.44280537,5189.352795,0.442632631
2018,51.24024817,24077.85409,0.670667069
2018,15487.12801,6370314.784,32.39797061
2018,437984.518,223560087.1,6229.943055
2018,72.5835049,39107.62553,1.351160678
2018,7.933151081,2266.181345,0
2018,3069.441072,1550115.347,1933.455582
2018,119822.4568,69099611.74,121.1112554
2018,71374.94319,41012015.98,4518.331638
2018,1271.228541,587838.6244,18.48761678
2018,59219.62514,16572559.76,479.3051593
2018,1672.116611,902259.1355,107.5495003
2018,79228.40057,56074094.57,2087.408403
2018,75.56168923,23787.83291,29.82709377
2018,27960.87249,16188779.44,1993.812692
2018,211726.0289,134771027.1,13422.88339
2018,70533.57132,40564651.58,1687.66192
2018,3.891266192,2933.483178,0.45773253
2018,117935.0274,92846756.22,3537.088679
2018,96845.84624,39885607.46,220.0104285
2018,1227.879928,715189.8209,224.9019192
2018,7691.718378,2323993.199,1171.844546
2018,97436.8978,31634175.63,39354.08847
2018,258779.6618,64450030.97,3761.396452
2018,2.027687645,782.5113861,0.720916789
2018,18974.17755,10337117.4,58.45724025
2018,5560430.925,1101520438,3589240.381
2018,4290.998467,3512078.344,8.996119146
2018,16.11576282,4696.06725,0
2018,300.9440968,96109.77673,0.150379366
2018,289.0268305,123040.2429,2.768752579
2018,17825.00856,14227075.47,609.7360736
2018,188217.4391,93163127.02,528.9749503
2018,2703.646446,1363934.432,239.0872556
2018,0.223145016,56.9543017,0
2018,43.96594224,9999.109465,1.284594368
2018,0.212278504,0,0
2018,3966.438141,2082381.75,58.27132656
2018,2640.938053,1099400.106,3.832480288
2018,19000.90115,15152779.37,2090.743827
2018,17698.55092,9965458.221,42.72326724
2018,8236.427725,4894222.426,13.52632281
2018,290151.4135,79228762.99,3882.813432
2018,1919.918787,1361000.671,23.7198198
2018,903.4288939,255272.5567,291.0783222
2018,36.12955169,9700.541564,8.583615163
2018,6931.783337,2071881.773,3.959277062
2018,6783.649723,3706112.409,0.381205215
2018,133532.581,85636608.07,113.6592252
2018,0.180054465,26.12892951,0.180054465
2018,1243.598911,625857.2913,45.45158092
2018,947.239562,553551.7266,15.42443835
2018,902.6703476,318139.2977,558.3679522
2018,35668.33084,12681781.41,1756.867305
2018,1901.450375,1094595.281,7.764224613
2018,171708.2164,60179783.43,376.9783218
2018,86229.84192,38618382.82,7.14315354
2018,74423.4317,31348375.7,1942.816618
2018,19527.97031,19380157.37,447.4973497
2018,2092359.472,946529557.4,545094.2874
2018,0.466104254,190.1860162,0
2018,17.01207724,11306.69255,0.749417315
2018,112107.3177,56248101.24,16934.021
2018,6.212367641,2670.969874,1.608002234
2018,45.3920002,18801.04489,6.288923025
2018,225154.8913,183685265,1565.432036
2018,1031.350335,733364.6331,58.18877874
2018,0.826368698,338.5298827,0
2018,0.436154591,0,0
2018,593.8940512,335387.2082,17.6668932
2018,17.554006,6026.350264,0
2018,63666.7538,43776655.48,9109.285082
2018,143944.2281,52189257.67,387.1071696
2018,6557.176513,3469138.432,30.42392564
2019,17.11506676,3686.554557,11.58490777
2019,175098.3702,62429965.02,749.5959913
2019,2361.289576,720130.3856,1.931752701
2019,1074.144611,428070.7991,321.6245677
2019,8.039982793,3397.294414,0
2019,145444.2708,41029721.23,8582.417393
2019,0.706427594,240.8021244,0.119992879
2019,23.41031011,7123.293397,6.552173266
2019,1661547.603,343697238.5,1526819.098
2019,33642.4308,18581208.31,33.2818697
2019,11.94976343,3953.617971,1.8774009
2019,2386.329928,1270637.432,0
2019,5577.118213,3116499.267,46.10589411
2019,774.9856745,338483.962,0.076479544
2019,1.542565227,579.406036,0
2019,0,980.4741312,0
2019,22078.75979,12024135.69,26.92801709
2019,4125.248048,1998252.839,39.97802418
2019,1557.773563,563432.0935,504.0445751
2019,1232.210397,710025.8312,54.07554297
2019,75048.52508,29047399.21,2339.100988
2019,18372.6361,8912407.51,4319.98582
2019,852089.8685,347429456.1,499375.0506
2019,2696748.799,1610956855,448227.4079
2019,53.66338849,22805.21437,0.07495095
2019,1168.534273,649487.6338,168.1505102
2019,819.5852354,427446.1648,64.92061673
2019,0.072190667,17.66415061,0
2019,49026.38682,23793464.11,1557.766709
2019,2175715.827,882285325.2,1247216.407
2019,3518.709266,1942071.752,17.01459238
2019,78735.4683,40850606.62,8096.557187
2019,496972.4354,230758984.2,33418.99113
2019,242171.2792,138646300.3,101.8598694
2019,121800.9687,73598926.05,358.4459926
2019,1220177.453,807643986.9,31411.21365
2019,73758.07856,45762674.22,2709.781747
2019,268409.8814,154413448.2,30602.93794
2019,280.497285,147144.9051,13.18636
2019,0.074335383,0,0
2019,11485.67713,6650697.418,1253.100854
2019,7463.608391,3026850.944,492.8862443
2019,2.181803208,732.2864358,0
2019,10.7603673,8738.822949,1.308834082
2019,43.45628982,13138.21911,10.07214031
2019,73295.19926,40239446.17,48.63542075
2019,108232.5108,62122468.99,848.8707152
2019,58.70914487,37480.04844,21.74578721
2019,9180.333627,3348309.177,61.47053029
2019,14930.83819,7094587.504,1787.96256
2019,6291.288202,1779280.895,3839.901581
2019,35645.82687,24964583.83,2993.414044
2019,20.90405681,5475.005322,0.857819921
2019,71021.86483,32147401.36,7617.312559
2019,45916.92433,14947143.39,124.897826
2019,25582.39839,13447285.08,30.07227436
2019,289910.399,66372182.46,659.5057097
2019,1455.840479,839359.295,23.40574604
2019,81304.16864,43615011.94,3297.768365
2019,28561.01882,18684439.1,673.1469056
2019,28376.64374,13309290.67,215.8235905
2019,166.186344,81027.37089,1.764258214
2019,0.150410563,55.6586319,0
2019,88256.57866,53871287.03,13.68503664
2019,193690.009,87003586.58,238.9906901
2019,70.26019323,30217.19855,5.84245826
2019,20.08557126,6233.806479,0
2019,15622.80369,6793619.521,12.06752777
2019,9526.171885,6374109.511,10.45821221
2019,7604.301812,2034115.802,3282.185448
2019,21.06297714,11122.12569,1.353389832
2019,90198.05534,46608686.66,21909.93829
2019,3297.925826,2562703.213,338.3373502
2019,22324.42422,14257426.49,7112.29451
2019,24.57831574,6616.775745,1.139640253
2019,81416.2314,41986580.63,12571.16339
2019,5977.626809,3087155.766,52.54486197
2019,4395.440811,2007157.699,218.3337748
2019,14397.95479,5960726.798,6.617058915
2019,1176884.144,736001170.8,92147.38726
2019,19.70500851,7546.389558,2.272608032
2019,121154.4372,63735440.44,1003.191522
2019,10370.41353,5097100.178,36.64170759
2019,144.056465,32464.51228,89.40466743
2019,0.062097214,23.57250646,0
2019,54.3579229,16960.8637,0.459735518
2019,59704.92033,25182707.53,1786.031211
2019,2292.155806,1231391.656,98.85768371
2019,0.587364468,111.1704112,0.261115083
2019,51380.58321,24772186.84,223.4493168
2019,1281.725584,471168.5674,221.4928457
2019,15950.24492,7269842.192,138.5850548
2019,15.72676643,2780.298164,15.21147054
2019,143306.852,81009017.15,834.8031203
2019,8.903363912,4532.436539,0.367726707
2019,20731.59932,6937397.127,1289.245347
2019,364709.5483,181923425.1,479.9247523
2019,389.8077873,121604.1877,86.66475005
2019,171765.1598,104179950.4,1116.369726
2019,2.144342642,425.2684356,1.039807047
2019,21.89532865,12238.48841,0.74715781
2019,11.54441022,6537.541749,0.052762957
2019,10306.91388,4090666.561,111.9374171
2019,10.20990834,3376.647072,0
2019,24565.24756,9075374.367,56.80018134
2019,509.1976551,312107.3809,4.442310524
2019,57402.97054,20558464.68,335.9383759
2019,2.713134767,0,0
2019,0.512603687,151.6381803,0
2019,1250.017486,403459.0758,388.5509596
2019,817.2113223,292043.6475,4.340221003
2019,254242.7373,126235127.9,23426.29394
2019,327437.7833,154814608.7,77233.03863
2019,1790.23903,847160.5491,114.7430658
2019,210.7572368,68223.84474,0
2019,309418.1611,166613534.1,1315.270901
2019,647.0065666,367580.7259,38.00323407
2019,2815.42297,871186.557,2171.031078
2019,235658.0519,88426677.75,5874.344762
2019,0,95.26597311,0
2019,4.646877653,2461.634638,0.368862958
2019,60.54677783,27993.27357,1.639198865
2019,12134.42215,5191419.057,16.5635479
2019,395367.2182,197283942.4,6782.804044
2019,34.90639032,17594.82759,0.525474551
2019,1.893531252,331.510225,0
2019,811.9701678,400682.5501,389.39686
2019,86894.81904,48233772.26,132.8916417
2019,77848.28348,44903159.95,5249.10937
2019,2481.328237,1187250.033,30.20917131
2019,64784.05595,18424853.04,903.1005658
2019,2087.028996,1160100.945,64.41827615
2019,71430.70374,52090069.5,1824.920355
2019,81.24308459,30894.93988,13.34093927
2019,33993.58828,19704615.89,3372.17743
2019,231257.3813,149793884.2,18092.5382
2019,64038.61496,36980867,1682.393566
2019,8.698362266,6697.54869,0.686704466
2019,95134.67482,73886705.9,2760.135354
2019,76720.94129,33015715.24,237.4379472
2019,695.0211409,326116.3311,29.65737252
2019,27492.24072,6600648.795,14098.08538
2019,36885.7725,13464842.6,7879.065209
2019,314372.6881,97682933.95,121001.1326
2019,0.262468546,95.65179889,0
2019,12265.85886,6618107.423,19.35302289
2019,3686557.041,590162327.5,2527823.728
2019,2515.986112,2176301.221,1.153267258
2019,56.39586824,17360.36703,0
2019,277.6400026,78032.94117,0.075044923
2019,287.8738498,138216.4388,11.99800362
2019,16550.44465,12968438.95,517.9873051
2019,175466.6883,89411077.42,481.8199593
2019,2249.009113,1114331.684,110.3514673
2019,0.501878942,141.4935106,0
2019,374.1389243,80838.53085,1.515428361
2019,0.318420188,0,0
2019,3962.211903,2046669.059,41.93838055
2019,3753.592094,1612135.386,15.80206891
2019,18454.18882,14376008.35,2794.471608
2019,10330.87194,6109307.16,7.738386921
2019,3456.212072,2011339.435,7.078390979
2019,332890.8872,92958266.45,4406.86964
2019,4116.906026,2411624.145,363.4584021
2019,0.835144715,773.1763414,0
2019,1176.520275,314400.5469,509.7273504
2019,17.24336371,5921.031378,2.861020806
2019,5058.926739,1467366.136,2.743555525
2019,5230.015877,3051111.411,1.60051229
2019,129794.0317,81411761.73,249.85009
2019,0.059565944,24.44788437,0
2019,1501.469835,756109.4441,60.03740411
2019,658.3583421,393971.1891,36.4865849
2019,572.7730101,165444.3024,214.8961106
2019,39117.93877,13649959.95,3832.768436
2019,1426.27424,837800.1278,7.571511908
2019,142772.9925,51226240.39,252.4057256
2019,63267.76411,29477447.89,2.768763869
2019,45143.77582,19073428.74,3038.50039
2019,14519.35392,10327928.85,143.6877963
2019,2109918.283,905516263,638551.173
2019,17.63890152,6191.534335,0.811902786
2019,11.61693049,7257.502188,0.524618914
2019,140807.2202,71911361.44,51920.58371
2019,0.876992089,350.3594462,0.073087212
2019,19.58205995,7756.577329,0.585962852
2019,216779.3961,168022644.4,2119.328937
2019,251.5703417,145252.981,54.55481474
2019,0.699312086,204.1693261,0
2019,697.3994543,390028.7778,19.19197069
2019,12.5637078,4361.292799,0
2019,76139.76107,46532070.74,17684.12872
2019,124640.781,45591699.66,1913.434214
2019,11553.32951,6234368.856,217.0925387
2020,36.58230789,11386.84847,15.69776446
2020,248028.4318,85475100.44,498.8304193
2020,0.146329856,47.48156422,0
2020,673.4887731,206110.4393,1.774835166
2020,1117.787389,438029.0088,457.1833837
2020,27.49449199,14346.9693,0.171347543
2020,197379.0249,55279932.77,42736.99544
2020,18.54296916,7548.354096,0.990458417
2020,15.23599394,5485.29796,0.147246112
2020,2356516.288,587010120,1957826.814
2020,25936.51507,14765711.63,123.372926
2020,22.77496149,7277.184003,1.874383138
2020,1856.851775,1096363.717,2.305390738
2020,5408.631203,3115871.932,21.85811616
2020,1605.561421,812185.9952,0.152743581
2020,9.697954706,3478.664722,0.734686369
2020,0,7392.245647,0
2020,21475.16881,11764254.16,64.37091411
2020,4795.099953,2294194.072,156.1652582
2020,2696.178497,1072482.11,986.2612192
2020,1842.071175,946223.1637,443.3938268
2020,68932.12499,27646872.44,862.9330098
2020,26511.78449,13811765.99,14040.48232
2020,429780.2985,208210733.9,170964.9622
2020,3291391.787,1903414740,964639.4361
2020,22.10970874,7748.77214,0.149900628
2020,1166.427569,665224.4302,197.1532668
2020,1288.374488,682621.6119,54.11491833
2020,1.815258092,439.7801267,0
2020,55136.67812,28472928.46,2782.342941
2020,1195271.756,367517193.9,318476.465
2020,3927.891163,2426415.578,17.58125343
2020,70591.90966,34703729.86,16207.89905
2020,422214.3528,201592875.4,25822.54768
2020,248501.7226,147786106.4,599.0190116
2020,202795.6687,132811021.9,1588.673599
2020,1309975.508,859921497.5,46190.71409
2020,64540.10162,40752872.79,4142.84576
2020,324169.4405,192778051.1,28421.72671
2020,265.5116203,136847.3315,10.99770007
2020,3.269718753,0,0
2020,8260.967071,4959197.588,958.4750949
2020,12618.45342,5156186.052,3376.340453
2020,1.9561277,606.9101087,0
2020,8.57770746,4751.34183,0.799826619
2020,33.19479004,8236.101704,17.99560276
2020,100258.2355,56519451.41,56.80902597
2020,186939.6372,113123321.4,462.3384663
2020,65.61122506,40105.1479,14.32605489
2020,3193.593482,1215974.767,8.850677413
2020,21441.16113,10353845.2,3480.938626
2020,13072.6666,3719345.147,10696.39352
2020,48915.08232,35439092.32,4552.739134
2020,18.13907617,4308.66266,0.264565192
2020,101988.1181,46426959.17,11175.41161
2020,36805.36932,12164299.3,151.6164781
2020,17980.78234,9276609.09,20.76975285
2020,254472.5924,58768823.61,654.6015388
2020,2066.832067,1182778.709,106.397988
2020,77745.73714,43907123.19,2518.470592
2020,22022.27397,14373558.49,349.0825181
2020,22842.4573,10653942.32,120.1107966
2020,222.153776,95934.36462,13.44820033
2020,0.100728041,32.8091541,0
2020,136599.4771,85270876.4,287.9155044
2020,178406.6324,85414731.55,517.5420016
2020,51.92330284,22701.23096,1.552970271
2020,9.892571436,2498.105919,0
2020,17107.80285,7653415.555,15.3783626
2020,4870.416282,3348702.835,11.76328535
2020,5427.3562,1491625.401,2104.724222
2020,18.43700219,9598.547148,0.526999221
2020,98556.3277,50559200.12,37489.39427
2020,4289.376692,3342344.54,470.9007314
2020,15769.9794,10456878.67,2954.24543
2020,72.53734313,26979.21035,11.18809882
2020,93648.71909,49421150.62,19024.24745
2020,6051.886035,3134131.586,49.36558245
2020,3802.056739,1779453.539,212.5322295
2020,12013.5662,5024195.603,8.678030783
2020,961587.9431,592381322.9,79955.99311
2020,7.129409033,2601.670955,1.727721913
2020,137715.5414,72377656.6,1166.417976
2020,6206.876041,3138233.299,21.28012046
2020,20.19200929,6813.554738,4.048254764
2020,46.46654974,14438.25455,2.022942841
2020,28246.4863,11201717.86,1301.418276
2020,2169.745702,1169499.618,144.0398319
2020,0.151916061,59.36027937,0.050617166
2020,0.195794836,39.76947285,0.065307098
2020,48057.78632,23514251.34,238.6974066
2020,1853.267679,721639.6228,176.8606689
2020,19044.83437,9416895.984,87.89883582
2020,11.89814012,2257.989628,11.20866345
2020,143487.8109,82170755.26,700.7958461
2020,10.14993487,4673.623816,4.045444274
2020,20123.31973,6727402.111,1158.895108
2020,357546.6878,182655006,423.5406665
2020,473.0846457,145385.6823,186.9081278
2020,220121.3662,136136483.2,3202.309388
2020,0.780901056,94.51939055,0.780901056
2020,40.73259011,23156.88853,2.24155157
2020,3.214497264,1875.767111,0
2020,11216.44942,4405846.617,90.83115941
2020,16.0650561,5348.065391,0
2020,22970.48387,8713811.928,29.89083513
2020,654.6687526,415145.269,0.698315169
2020,50462.78383,18497145.01,91.83462038
2020,0.856855295,0,0
2020,1.611100141,733.8827942,0
2020,3620.779654,1190522.848,2362.027146
2020,1413.631173,507139.2109,11.73998733
2020,241112.0786,126727662.9,11844.30026
2020,299526.2896,139233858.8,86379.44544
2020,1856.080115,878458.845,111.8299447
2020,148.847412,56854.23196,0
2020,310005.3074,168810227.8,1638.562566
2020,983.183856,539320.7669,190.5645461
2020,464.6175161,167557.8341,360.9480658
2020,232509.0705,86469737.22,3436.160219
2020,0,462.5100011,0
2020,2.21254264,985.5350302,0.368794451
2020,65.09517641,32398.89499,4.098520044
2020,16067.71657,6803911.772,16.66699624
2020,268721.4917,130058335.9,4545.852672
2020,166.7884906,87399.39397,4.203910813
2020,1.460983445,341.0479268,0
2020,4065.975496,2146485.122,2426.496848
2020,99199.51539,59966519.48,575.5329673
2020,111303.3128,65105117.25,28677.27301
2020,1921.856834,934629.2122,46.33174777
2020,68362.91363,19444498.94,727.9779926
2020,2232.811564,1194222.755,45.58713071
2020,60924.51433,45312569.6,1804.407486
2020,69.20160856,25067.19859,16.28832962
2020,27314.29496,15920963.04,2867.149661
2020,278656.6803,179564194.8,23705.6465
2020,63727.59706,36985703.03,1950.027958
2020,16.25437658,10900.27059,3.20593948
2020,78439.73385,60257771.28,2094.916912
2020,74958.89001,32890784.58,292.5918674
2020,680.7800017,356972.3489,19.39827081
2020,14775.53225,4338130.804,2917.208697
2020,62044.38837,22642645.5,16122.58424
2020,243379.1479,78413992.83,47455.35023
2020,0.261384861,84.51648669,0
2020,27445.57389,15387870.97,222.481444
2020,5442086.35,812813696.7,4091756.503
2020,3187.317101,2638437.997,15.07127201
2020,66.80291179,20877.56316,0
2020,758.458161,221374.553,0.974351048
2020,165.2030036,88535.00556,8.767788358
2020,14598.97726,11624237.78,562.9600071
2020,154640.5161,79603033.54,673.0190702
2020,2208.275242,1138162.478,151.1506455
2020,154.5187799,36047.32881,0.995869137
2020,0.742969164,0,0
2020,4987.055852,2661713.386,173.1348549
2020,2326.226764,1081653.426,5.443326483
2020,15096.00654,11844334.95,1842.988088
2020,11947.17887,6989560.607,43.35443367
2020,3889.417593,2334690.478,22.44309911
2020,339968.2296,97090455.52,943.3571156
2020,2684.091136,1722637.651,27.26930581
2020,3037.67036,644333.4811,2198.074358
2020,34.41261375,11749.92688,4.86398248
2020,3433.489616,1065079.432,6.70502462
2020,5506.800261,3179156.849,0.762364978
2020,119414.1862,76504977.59,396.3844037
2020,0.427671354,136.8960211,0.2432743
2020,1458.868184,745053.9403,78.74014008
2020,859.9870257,504199.7144,43.69239483
2020,1062.164916,215891.4283,804.5617579
2020,45348.5848,15925919.83,4633.264924
2020,1461.499655,850524.3262,5.724266307
2020,186212.5317,69483577.58,330.583291
2020,73603.22695,35756265.93,8.460425156
2020,79461.17693,29356487.33,24551.0063
2020,12682.12121,8788805.597,268.1713344
2020,1966716.375,942187759.5,671138.2725
2020,3.18195055,1072.30686,0
2020,7.119596357,4757.977132,1.498961904
2020,139301.839,73471846.37,35608.38202
2020,0.07308887,27.15578301,0
2020,14.00582781,5501.204272,0.366814814
2020,207640.5918,156924503.1,2015.608965
2020,3935.034108,2629157.643,119.2346897
2020,0.572059322,321.3099168,0
2020,0.164427461,0,0
2020,970.7898047,535207.5446,86.8404524
2020,6.185125571,2073.097536,4.542622717
2020,62247.30063,41195244.33,8743.386232
2020,163028.4378,60355695.93,215.7261731
2020,6224.919002,3489716.267,153.6981395
2021,26.4824616,6745.59558,14.3614758
2021,298294.0696,119034042.2,1823.047295
2021,1.682781696,530.7378323,0
2021,1355.404368,421933.9695,1.350844963
2021,1685.677236,549402.3783,975.9950218
2021,2.224712977,1188.925552,0.228133594
2021,201881.8411,66857809.23,33623.47566
2021,4.964722322,2041.503379,0.174904035
2021,39.15892521,14471.20002,0.441483045
2021,261043.5535,99354669.36,132480.9961
2021,16651.64155,9307857.563,85.5621489
2021,85.22633726,34903.17734,2.478793186
2021,2272.251753,1444176.923,0.921570901
2021,9142.899488,5395504.419,66.54042869
2021,1704.951118,1605104.293,0.304492895
2021,0.225687472,74.8452175,0
2021,0,43572.40636,0
2021,17587.28023,10060114.48,34.27803102
2021,6683.899225,3274172.795,386.814712
2021,1548.812895,628239.3061,774.4597686
2021,1018.740783,564041.4517,114.4467369
2021,63478.9778,26147589.25,351.5152958
2021,9289.645588,4566433.284,999.3981729
2021,558393.1163,255862675.2,247849.9985
2021,2991909.306,1985684943,595809.0221
2021,17.2387927,7406.928244,0
2021,953.160658,592882.9111,79.82751122
2021,1278.575893,669482.4247,89.62663064
2021,1.424780803,560.0708482,0
2021,67180.61472,36222128.25,4224.808668
2021,2524986.491,1020949344,1608038.195
2021,3455.91214,2097657.086,25.58882893
2021,71610.47119,51044115.48,7074.992676
2021,536655.7459,275969921.7,23822.5111
2021,183248.3987,113473045.4,82.74410536
2021,168797.7997,105822382.1,673.2100142
2021,1247857.47,824552803.9,48259.88622
2021,58192.69138,36863354.34,3819.205103
2021,265167.7357,161502288,20503.38597
2021,164.5376841,85911.98324,7.299900451
2021,7847.994494,4820179.298,701.6788154
2021,9720.833319,4634390.614,2250.740162
2021,4.063811762,1299.953419,0.150529277
2021,10.10522126,5753.989465,0.94527946
2021,642.8700344,92811.09266,633.4228853
2021,56292.53564,31945725.41,75.9898494
2021,202277.8178,122241609.7,475.500505
2021,30.35926319,19460.81101,5.492616513
2021,4795.048928,1962728.633,38.07712246
2021,14182.19621,7154906.065,1032.835209
2021,20472.89262,6193225.917,18292.73413
2021,30273.22097,22528023.16,3522.463587
2021,17.81208131,4353.331577,0.066547783
2021,0,51.84990185,0
2021,85791.95758,38488935.75,16110.10703
2021,34004.02271,11627735.76,126.7641919
2021,19751.43828,11051585.89,33.50709394
2021,266899.1262,63506898.52,812.3113989
2021,7198.83328,4269555.257,498.7178823
2021,112886.0348,66456457.44,3507.696494
2021,18317.62963,12283789.16,220.6180228
2021,26215.79534,12824971.94,118.7591372
2021,420.2624458,194690.7807,27.43449995
2021,0.55413069,154.8306011,0.302158185
2021,101378.9547,66667919.64,55.99966153
2021,167376.7459,80838531.96,437.7660359
2021,67.73279767,29425.0836,0.962760495
2021,19.0373595,9565.429572,0
2021,13684.85412,6371319.823,12.21660541
2021,8905.680921,6082520.843,32.27323672
2021,49038.51921,8696835.092,45375.9772
2021,15.95471226,9041.934914,6.02018496
2021,49896.23235,26813824.99,6179.943464
2021,2205.032998,1732159.587,213.1672509
2021,9536.996539,6623169.871,633.0157042
2021,58.3747495,23304.3586,7.198052636
2021,69497.94968,37389440.54,8384.692303
2021,5264.327176,2794270.117,16.41640352
2021,2413.744533,1203534.628,215.2783156
2021,13752.8992,6088068.749,17.49293438
2021,841391.391,511290702,28663.22788
2021,13.98223792,5689.539034,0.31737391
2021,132747.5857,72531457.53,838.5597934
2021,8779.724237,4651661.994,63.33722047
2021,20.99845652,9654.313845,1.916313304
2021,28.61547411,8945.327258,6.610095576
2021,28263.99584,10412948.89,6299.363314
2021,1485.24724,791886.2613,48.22271441
2021,1.62036094,604.8906529,0.455464573
2021,48455.78435,24247232.08,139.8804531
2021,718.4090624,252257.9984,143.21614
2021,7564.226607,3756765.138,69.52740727
2021,17.53534597,3234.332529,17.13530006
2021,144246.3399,85176413.63,539.0613368
2021,9.416269064,4679.502009,0.515122501
2021,17343.51161,6021053.138,421.766373
2021,317575.3887,163256750.3,459.9792054
2021,672.6176721,158888.1232,424.8362547
2021,129838.0108,79945061.71,1058.619559
2021,0.519608961,128.4997737,0.129931006
2021,34.60395207,20592.41967,1.569874353
2021,0.632270561,343.1088679,0
2021,13295.78236,5149975.111,116.3762659
2021,16.91761748,6642.44751,0
2021,22633.62647,8930380.125,61.6299052
2021,1054.579088,686237.1031,3.55237635
2021,48422.10577,18348619.51,98.18451313
2021,2.123582321,907.3768303,0
2021,1538.462118,651521.4051,583.8633874
2021,1131.309422,412489.4768,26.33821724
2021,234879.894,121168504.4,18527.89954
2021,189079.4191,88009946.36,41220.31113
2021,2304.283069,861509.3941,1057.524781
2021,130.3092423,165636.1362,0
2021,304151.7459,170400020.5,1502.838268
